seq,name,uscc,pdf_page
402,粤桂通（三亚）企业管理有限公司,91460000MAA91XGL2E,9
403,远洋（海南）产业发展有限公司,91460000MAA90GXQXA,9
404,远师教育（海南）有限公司,91460105MAA9AKBF51,10
405,远程盛世科技有限公司,911101143443153722,10
406,远舶投资（海南）有限公司,91460000MABT7TY66N,10
407,缘博（海南）石化有限公司,91460000MA5U2KET5H,10
408,源宏康健康管理（三亚）有限公司,91460108MAD0HFX472,10
409,元漾医疗美容（三亚）有限责任公司,91460000MAELYC1574,10
410,元昕（三亚）科技有限公司,91460000MAEQ7QEUXP,10
411,元斯（海南）食品科技有限公司,91460000MAEU9NJM2D,10
412,元朔（海南）投资控股有限公司,91460000MAE6301D7G,10
413,元始科技（三亚）有限公司,91460000MA5TK7QG7G,10
414,元圈科技（海南）有限公司,91460000MA7GYKY6XT,10
415,元满（海南省）企业管理合伙企业（普通合伙）,91469036MAA9077K02,10
416,元宏集团有限公司海南分公司,91460200MA5RET9B34,10
417,元果（海南）贸易有限公司,91460000MACG7JG216,10
418,豫园慕苒（三亚）科技有限公司,91460106MADX80R578,10
419,裕云生物科技（海南）有限公司,91460108MADPYLA933,10
420,裕见生物（海南）有限公司,91460000MABRF7KG02,10
421,裕厚堂（海南）文创有限公司,91460000MAEAHFUKXH,10
422,育娃科技（三亚）有限公司,91469001MAD8WPJYXB,10
423,育科（海南）国际教育科技有限公司,91460000MAEFYAJK3B,10
424,育方道（海南）农业科技有限公司,91460000MADCMTK08W,10
425,玉衡（三亚）咨询服务合伙企业（有限合伙）,91469035MA5TQ1C46E,10
426,煜意（三亚）咨询有限公司,91460000MAE8NJL19G,10
427,煜林工程项目管理（三亚）有限公司,91460000MAK0GFMF4B,10
428,毓泽生物科技发展（海南）有限公司,91460000MA5TYHEDX6,10
429,昱鑫坤泰（海南）投资有限公司,91460000MAEGDELL1D,10
430,御霖国际贸易（海南）有限公司,91460000MAE2NFTU0C,10
431,喻义（海南）科技有限公司,91460000MAE4G6UL2N,10
432,雨泽万物（三亚）种业发展有限公司,91460106MAA986KT84,10
433,雨燕（海南）热作农业科学有限公司,91469005MADLNC5N83,10
434,雨夫（海南）信息咨询中心（个人独资）,91460000MAEN1QK58Q,10
435,羽笺华绶（三亚）电子商务有限公司,91460203MAD9UXY41U,10
436,禹创教育科技（海南）有限责任公司,91469036MA5TAQ8P3A,10
437,宇逸（海南）科技中介服务有限公司,91460000MA5TWKF747,10
438,宇斯隆（海南）投资发展有限公司,91460000MAE28QUH98,10
439,宇辉智绘（海南）勘测设计有限公司,91460000MAERT86R63,10
440,宇峰机械工程（海南）有限公司,91460200MA5RHMHE61,10
441,宇帆科技（三亚崖州）有限公司,91460000MAEHGEHU70,10
442,与天（海南）药用生物育种有限责任公司,91460000MACWUUMR4E,10
443,与君同行（海南）农业科技有限公司,91460000MAE7ETF50M,10
444,与辉同行（海南）科技有限公司,91469001MAD7KY2E63,10
445,鱼喔喔（三亚）生态农业科技有限公司,91460000MAEG12C39K,10
446,渝商宗权实业（海南）有限公司,91460000MA5TYMUY7A,10
447,佑康达（海南）医疗器械有限公司,91460000MACGL6YE5C,10
448,友缘体育（三亚）有限公司,91460000MACAKLH88K,10
449,游研酱（三亚）教育科技有限公司,91460000MAEL7KQXX4,11
450,油亮能源（海南）有限公司,91460000MA5TNYUP63,11
451,优态绿洲（海南）农业科技有限公司,91460000MADY9LPFXA,11
452,优莎（海南）生物科技有限公司,91460000MAE6QKX8XA,11
453,优茂（海南）餐饮管理有限公司,91460000MAC3981W0E,11
454,优寰选（三亚）跨境电商有限公司,91460000MAERJ0WQ7A,11
455,优财智税（海南）物联网技术服务有限公司,91460000MA5TMWGM1W,11
456,永温投资（海南经济特区）合伙企业（有限合伙）,91460000MAE8B25U2P,11
457,永琪科技（海南）有限公司,91460000MAE1Q8DD61,11
458,永联仪器（海南）有限公司,91460000MAA8YY3MXE,11
459,永富（海南）食品科技有限公司,91460000MACD8KX25K,11
460,埇呗畅贸易（海南省）有限公司,91460000MA5TJLFRX1,11
461,勇胜（海南）农业科技有限公司,91460000MACEP2RQ8Q,11
462,映山湖（海南）农业有限公司,91460000MAK0NE5GX6,11
463,赢鼎石化（海南）有限公司,91460000MA5TYRXB1C,11
464,瀛享科技（海南）有限公司,91310230MA1JTG3X7X,11
465,英业禾君管理咨询（海南）有限公司,91460000MA5U270895,11
466,英才高技术产业促进中心（海南）有限公司,91460000MAE0BB7G8N,11
467,引力波（三亚）文化科技有限公司,91460000MACHT29563,11
468,银拓诚帆国际贸易（三亚）有限公司,91460000MAK1BJCG3P,11
469,音创蜗牛（海南）网络科技有限公司,91460106MADAW6FU1Q,11
470,薏乡种源农业科技（三亚）有限公司,91469001MADHH3066N,11
471,艺云（三亚）科技有限公司,91460000MADBTNBYXN,11
472,艺搏耘添（海南）文化科技有限公司,91460106MADM6LQKXH,11
473,翼能（海南）无人机科技有限公司,91460000MAEMFW79XG,11
474,绎德装饰（海南）有限公司,91460000MA5TA4QM3X,11
475,益通数科科技股份有限公司,91460000MAA979K62Y,11
476,益普（三亚）中药科技有限公司,91460000MAEEWLE819,11
477,益农时代农业科技（海南）有限公司,91460000MA5TURE178,11
478,益明康（海南）医疗科技有限公司,91460000MAK0CLE805,11
479,益链（海南）生物科技有限公司,91460000MAE8QT9F0X,11
480,益晋通建工程有限公司海南分公司,91460000MADJN0C0XH,11
481,益海（海南）食品科技有限公司,91460000MAD2X06T86,11
482,溢泯（海南）投资有限公司,91460000MA5U09M673,11
483,毅昌信息咨询（海南省）有限公司,91460000MA5TJMX57Y,11
484,易职（三亚）安保人力资源外包有限公司,91460000MABWFWDE2K,11
485,易站物联网科技（海南）有限公司,91460000MA5TJ52Q5F,11
486,易洋鸿达供应链服务（海南）有限公司,91460000MA5TYJBBXA,11
487,易言九鼎科技（海南）有限公司,91410100MA481JLP71,11
488,易拍（海南）拍卖有限公司,91460000MAA99AE84H,11
489,易能智丰机器人科技（海南）有限公司,91460000MAK2G6818K,11
490,易迈渔（海南）科技有限公司,91460000MABRGRJY1P,11
491,易建网（海南）数字技术有限公司,91460000MACY4X9GX0,11
492,易鸿石油化工（海南）有限公司,91460000MA5TW35W90,11
493,易德煊（海南）文化传播有限公司,91460105MACWKQXP2D,11
494,易创通（海南）网络科技有限公司,91460000MACHKUN87H,12
495,易盛达投资（海南）有限公司,91460000MAEA398G4D,12
496,懿华（三亚）农业投资有限公司,91460000MADAGLP2XF,12
497,意邦（海南）传媒科技有限公司,91140100MA0H1ERQ0J,12
498,屹峰建设有限公司三亚分公司,91460200MA5TNGQ74G,12
499,屹晟（海南）石油化工有限公司,91460000MA5TW1N06U,12
500,奕境智能科技（三亚）有限公司,91469033MADHWGFD6H,12
501,亿筑生物科技（海南）有限公司,91460000MA7KF7C3XE,12
502,亿金源智能科技（海南）有限公司,91460000MAE998UC0D,12
503,亿恒物流（海南）有限公司,91460000MAD6XMR59H,12
504,亿鼎永盛（海南）投资有限公司,91469025MA5U2HY070,12
505,亿迪达进出口（海南）有限公司,91460108MADGQP97X1,12
506,亦舒林（海南省三亚市）科技有限公司,91460000MA5U07PL32,12
507,义光投资（三亚）有限公司,91460000MACEQ1X30H,12
508,蚁聘（三亚）企业管理有限公司,91460000MAEX14FB4D,12
509,以色列格沃科有限公司三亚代表处,91460000MA7J11UH5D,12
510,以凯星（海南）信息科技中心（有限合伙）,91469034MAD088866G,12
511,颐禾臻品（海南）科技有限公司,91460000MAETN2L540,12
512,移路有我（海南）科技有限公司,91460000MAEU544L55,12
513,怡恒维贸易（三亚）有限公司,91460000MAE55FMN38,12
514,宜资环岛投资（三亚）有限公司,91460000MADBC1Y48J,12
515,壹壹（三亚市）投资咨询有限公司,91460000MAK1444N0U,12
516,壹修哥（海南）投资有限公司,91460000MAEXQ42D4P,12
517,壹图商贸（三亚）有限公司,91460000MAEGHX3D5D,12
518,医智源健康科技（海南）有限公司,91469025MAA977254U,12
519,伊诺丰华（海南）种子科技有限公司,91460000MACBG89U0M,12
520,伊克斯丹国际贸易（三亚）有限公司,91460000MAE6XY5R39,12
521,伊彼萨（三亚）咨询有限公司,91460000MAA997JA4L,12
522,一然家政服务（三亚）有限责任公司,91460000MACJUE3P15,12
523,一起种地（海南）农业科技有限公司,91469033MADWG6QU44,12
524,一起爱健康科技（海南）有限公司,91460000MAEH548R8G,12
525,一墨（海南）贸易有限公司,91460000MA5TX4QC74,12
526,一茗菁人（海南）贸易有限公司,91460000MAC7DDY32W,12
527,一茗菁人（海南）茶业有限公司,91460000MAA92CCU9H,12
528,一米文化传播（海南）有限公司,91460000MA5TK6YC2P,12
529,一米投资（海南）有限公司,91469028MA5TK810XT,12
530,一米（海南）实业有限公司,91460000MA5TK7P42Y,12
531,一路繁花（三亚）投资有限公司,91460000MA5TY5Q82F,12
532,一九零（三亚）文化发展有限公司,91460000MA5TU9EA1B,12
533,一飞智控（海南）科技有限公司,91460100MA5TEJAA6M,12
534,一吨文化传播（海南）有限公司,91460000MABTQ15K3U,12
535,一本智能（海南）制造有限公司,91469033MAA955PJ9L,12
536,烨兴科技（海南）有限责任公司,91460000MAK09X9H9P,12
537,业盛达（海南）科技发展有限公司,91460105MAC9BKLF8H,12
538,也人（三亚）餐饮管理有限公司,91460000MADG9X4Y8R,12
539,药食种源（三亚）生物科技有限公司,91460200MADPHRJG1J,13
540,耀晨石化（海南）有限公司,91460000MA5U1KTC6J,13
541,垚植健康管理服务（海南）有限公司,91460000MAG06BLH1H,13
542,垚鑫汇通（海南）供应链有限公司,91460000MAE04YTH0X,13
543,幺柒知识产权（海南）有限公司,91460000MAC57T3L1C,13
544,仰山（海南）生物科技有限公司,91460108MACHM5HT3L,13
545,阳明（海南）税务师事务所有限公司,91460000MAEB6XDB8B,13
546,阳光电源（三亚）有限公司,91460108MAA99Y4275,13
547,洋山建设集团有限公司海南分公司,91460000MAEA1HTD4T,13
548,扬程科技（海南）有限公司,91460000MAD12JBR5N,13
549,砚泽（海南）投资有限公司,91460000MAEM526H26,13
550,焱垚创科（海南）新能源科技有限公司,91460000MAK14CPP2Q,13
551,焱晟（海南）能源科技合伙企业（有限合伙）,91460000MAED8ATBXH,13
552,闫氏控股集团（海南）有限公司,91460000MA5TUMC88A,13
553,言谨控股集团有限公司,91411502341581915U,13
554,研思（三亚）教育科技有限公司,91460000MAER856P73,13
555,研墨生物科技（海南）有限公司,91460000MADJUQP1X5,13
556,炎垚创科新能源（海南）有限公司,91460000MAENXM6D8A,13
557,延荣（海南）企业管理中心（有限合伙）,91469006MAA93Q414E,13
558,妍诗美社（海南）医美健康科技有限公司,91460100MAA903K84T,13
559,呀克那（海南）医药科技有限公司,91460000MA5U08F43B,13
560,呀克那（海南）投资发展有限公司,91460000MACFP9DH59,13
561,呀克那（海南）国际贸易有限公司,91460200MA5T4E9J50,13
562,亚亚电子竞技（海南）有限公司,91460000MA5TM2032N,13
563,亚讯网络科技（三亚）有限公司,91460000MAE7AKWH0A,13
564,亚星锚链（海南）有限公司,91460000MADY0U3J8P,13
565,亚贸馆（海南）国际贸易有限公司,91460200MADW7G2G5J,13
566,亚联新地城科置业（海南）有限公司,91420106MA49GACF60,13
567,亚联美育（海南）教育科技集团有限公司,91420106MA49DCP48G,13
568,亚联美愈（海南）医疗科技有限公司,91460000MA5TM85X6M,13
569,亚联美华（海南）教育科技有限公司,91460106MA5TLMN2XK,13
570,亚丰渔业科技（海南）有限责任公司,91460106MA5TQGGQ2F,13
571,亚布农业科技（海南）有限公司,91460000MADH91XD42,13
572,雅选（海南）艺术品有限公司,91460000MACXP12U6J,13
573,雅布伦国际众创空间（海南）有限公司,91460108MAC5920T5Q,13
574,崖实（海南）生物科技有限公司,91460000MAELTBJW2N,13
575,崖城民谣集（三亚）餐饮有限公司,91460000MAEF2GGJ81,13
576,迅易（北京）科技有限公司三亚分公司,91460000MAD5WC0H1U,13
577,迅雅建设有限公司,91320803MA1XQW3B7Y,13
578,迅玮（三亚）能源有限公司,91460000MA5TWA2159,13
579,迅凝体育（三亚）有限公司,91460000MAG0XQJAXM,13
580,迅科电子（海南）有限公司,91460000MAEQPR5C61,13
581,寻梦岛（三亚）投资集团有限公司,91460000MA5TW42E5B,13
582,寻梦岛（海南）投资有限公司,91460108MAA9APY294,13
583,雪松（三亚）商业管理有限公司,91460200MA5RJCBL95,13
584,雪弗龙（海南）投资有限公司,91460000MAE8CTEW5A,14
585,玄德商务咨询（海南）有限公司,91460000MA5TNXFJ9U,14
586,轩智和创（三亚）科技有限公司,91460000MAE824B366,14
587,轩杰（海南）投资有限公司,91469027MA5TMGHJX3,14
588,旭静（海南）咨询有限公司,91460000MAA94UER7G,14
589,旭化研（海南）新材料有限公司,91460000MAE0A8WU8U,14
590,旭城（海南经济特区）康养有限公司,91460108MAA9A3P3XT,14
591,幸福肽（海南）生物科技集团有限公司,91460108MACK979K60,14
592,幸福家（海南）健康养老服务有限公司,91460000MAE9DAWW4D,14
593,星洲管理咨询（海南）有限公司,91460000MAEH2AF28L,14
594,星泽（海南）投资有限公司,91460000MA5U0T4Q0A,14
595,星耀智科（海南）信息科技有限公司,91460000MAECQ0574R,14
596,星耀世嘉（海南）科技有限公司,91460000MAD9MQL11P,14
597,星耀八方（三亚）文化传媒有限公司,91460108MADHQ60R5X,14
598,星璇数字科技（三亚）有限公司,91460000MAG0HBBD5U,14
599,星天科技（三亚）有限公司,91460000MAEXYG6H97,14
600,星宿商社（海南）贸易有限公司,91460108MA5TQFN79B,14
601,星融（海南）海事科技有限公司,91460108MADAER624Y,14
602,星芒博远（三亚）贸易有限公司,91460000MAG0ER8M77,14
603,星路影视器材租赁（海南）有限公司,91460000MA5TN6QP4E,14
604,星空探索（海南）科技有限公司,91460000MAEUEDD20W,14
605,星辉绿能（三亚）科技有限公司,91460000MAEKFRX81T,14
606,星禾种业（海南）有限公司,91460100MACTPUN429,14
607,星核物种生命科学（海南）有限公司,91460000MAE4WT1W8B,14
608,星光科技（三亚）有限公司,91460000MADEQKCR7M,14
609,兴业宝（海南）信息技术有限公司,91460000MAEK6YDF1M,14
610,兴望源（海南）石油化工有限公司,91460000MA5U0LAK8L,14
611,兴泰云智生物科技（海南）有限责任公司,91460000MAE67DD478,14
612,兴瑞珠宝（海南）有限公司,91469025MAA98QW1XB,14
613,兴瑞聚盈科技（海南）集团有限公司,91460107MAA98NNF9Y,14
614,兴瑞家园科技（海南）集团有限公司,91460106MAA99DFDXB,14
615,兴辉（海南）国际农业科技发展有限公司,91460000MAET80DA7U,14
616,信阳大别尖茶叶有限公司海南分公司,91460000MAD949X131,14
617,信念（海南）贸易有限公司,91460000MA5TWCQ05K,14
618,信立金启（海南）贸易有限公司,91460000MAE86GNQ5W,14
619,信安锐达（三亚）科技有限公司,91460000MAD96UKK4F,14
620,馨园美居（海南）装修设计建设工程有限公司,91460106MAD50W1330,14
